id,tag,value
ebsco_EBSCOhost8html_38,references,"5  Allen, E. A., Damaraju, E., Plis, S. M., Erhardt, E. B., Eichele, T., & Calhoun, V. D. (2014). Tracking whole-brain connectivity dynamics in the resting state. Cerebral Cortex, 24 (3), 663 – 676. doi: 10.1093/cercor/bhs352"
ebsco_EBSCOhost8html_38,references,"6  Ambite, J. L., Tallis, M., Alpert, K., Keator, D. B., King, M., Landis, D., ... Wang, L. (2015). SchizConnect: Virtual data integration in neuroimaging. Data Integrative Life Sciences, 9162, 37 – 51. doi: 10.1007/978-3-319-21843-4_4"
ebsco_EBSCOhost8html_38,references,"7  American Psychiatric Association. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington, VA : American Psychiatric Publishing."
ebsco_EBSCOhost8html_38,references,"8  Asato, M. R., Terwilliger, R., Woo, J., & Luna, B. (2010). White matter development in adolescence: A DTI study. Cerebral Cortex, 20 (9), 2122 – 2131. doi: 10.1093/cercor/bhp282"
ebsco_EBSCOhost8html_38,references,"9  Barber, A. D., Lindquist, M. A., DeRosse, P., & Karlsgodt, K. H. (in press). Dynamic functional connectivity states reflecting psychotic-like experiences. Biological Psychiatry: Cognitive Neuroscience and Neuroimaging. doi: 10.1016/j.bpsc.2017.09.008"
ebsco_EBSCOhost8html_38,references,"Bassett, D. S., & Sporns, O. (2017). Network neuroscience. Nature Neuroscience, 20 (3), 353 – 364. doi: 10.1038/nn.4502"
ebsco_EBSCOhost8html_38,references,"Batalle, D., Hughes, E. J., Zhang, H., Tournier, J. D., Tusor, N., Aljabar, P., ... Counsell, S. J. (2017). Early development of structural networks and the impact of prematurity on brain connectivity. Neuroimage, 149, 379 – 392. doi: 10.1016/j.neuroimage.2017.01.065"
ebsco_EBSCOhost8html_38,references,"Beaulieu, C., & Allen, P. S. (1994). Determinants of anisotropic water diffusion in nerves. Magnetic Resonance in Medicine, 31 (4), 394 – 400. doi: 10.1002/(ISSN)1522-2594"
ebsco_EBSCOhost8html_38,references,"Bergmann, E., Zur, G., Bershadsky, G., & Kahn, I. (2016). The organization of mouse and human cortico-hippocampal networks estimated by intrinsic functional connectivity. Cerebral Cortex, 26 (12), 4497 – 4512. doi: 10.1093/cercor/bhw327"
ebsco_EBSCOhost8html_38,references,"Biswal, B., Yetkin, F. Z., Haughton, V. M., & Hyde, J. S. (1995). Functional connectivity in the motor cortex of resting human brain using echo-planar MRI. Magnetic Resonance in Medicine, 34 (4), 537 – 541. doi: 10.1002/(ISSN)1522-2594"
ebsco_EBSCOhost8html_38,references,"Blakemore, S. J., Burnett, S., & Dahl, R. E. (2010). The role of puberty in the developing adolescent brain. Human Brain Mapping, 31 (6), 926 – 933. doi: 10.1002/hbm.21052"
ebsco_EBSCOhost8html_38,references,"Bolt, T., Nomi, J. S., Rubinov, M., & Uddin, L. Q. (2017). Correspondence between evoked and intrinsic functional brain network configurations. Human Brain Mapping, 38 (4), 1992 – 2007. doi: 10.1002/hbm.23500"
ebsco_EBSCOhost8html_38,references,"Bressler, S. L., & Menon, V. (2010). Large-scale brain networks in cognition: Emerging methods and principles. Trends in Cognitive Sciences, 14 (6), 277 – 290. S1364-6613(10)00089-6 [pii]. doi: 10.1016/j.tics.2010.04.004"
ebsco_EBSCOhost8html_38,references,"Buckner, R. L., Andrews-Hanna, J. R., & Schacter, D. L. (2008). The brain's default network: Anatomy, function, and relevance to disease. Annals of the New York Academy of Sciences, 1124, 1 – 38. 1124/1/1[pii]. doi: 10.1196/annals.1440.011"
ebsco_EBSCOhost8html_38,references,"Casey, B. J., Craddock, N., Cuthbert, B. N., Hyman, S. E., Lee, F. S., & Ressler, K. J. (2013). DSM-5 and RDoC: Progress in psychiatry research?. Nature Reviews Neuroscience, 14 (11), 810 – 814. doi: 10.1038/nrn3621"
ebsco_EBSCOhost8html_38,references,"Casey, B. J., Heller, A. S., Gee, D. G., & Cohen, A. O. (2017). Development of the emotional brain. Neuroscience Letters. doi: 10.1016/j.neulet.2017.11.055"
ebsco_EBSCOhost8html_38,references,"Castellanos, F. X., & Aoki, Y. (2016). Intrinsic functional connectivity in attention-deficit/hyperactivity disorder: A science in development. Biologic Psychiatry Cognition Neuroscience Neuroimaging, 1 (3), 253 – 261. doi: 10.1016/j.bpsc.2016.03.004"
ebsco_EBSCOhost8html_38,references,"Chang, C., & Glover, G. H. (2010). Time-frequency dynamics of resting-state brain connectivity measured with fMRI. Neuroimage, 50 (1), 81 – 98. doi: 10.1016/j.neuroimage.2009.12.011"
ebsco_EBSCOhost8html_38,references,"Chang, E. H., Argyelan, M., Aggarwal, M., Chandon, T. S., Karlsgodt, K. H., Mori, S., & Malhotra, A. K. (2017). Diffusion tensor imaging measures of white matter compared to myelin basic protein immunofluorescence in tissue cleared intact brains. Data Brief, 10, 438 – 443. doi: 10.1016/j.dib.2016.12.018"
ebsco_EBSCOhost8html_38,references,"Chen, C. H., Gutierrez, E. D., Thompson, W., Panizzon, M. S., Jernigan, T. L., Eyler, L. T., ... Dale, A. M. (2012). Hierarchical genetic organization of human cortical surface area. Science, 335 (6076), 1634 – 1636. doi: 10.1126/science.1215330"
ebsco_EBSCOhost8html_38,references,"Chen, J. E., Chang, C., Greicius, M. D., & Glover, G. H. (2015). Introducing co-activation pattern metrics to quantify spontaneous brain network dynamics. Neuroimage, 111, 476 – 488. doi: 10.1016/j.neuroimage.2015.01.057"
ebsco_EBSCOhost8html_38,references,"Chiang, H. L., Chen, Y. J., Lo, Y. C., Tseng, W. Y., & Gau, S. S. (2015). Altered white matter tract property related to impaired focused attention, sustained attention, cognitive impulsivity and vigilance in attention-deficit/ hyperactivity disorder. Journal of Psychiatry & Neuroscience : JPN, 40 (5), 325 – 335. doi: 10.1503/jpn.140106"
ebsco_EBSCOhost8html_38,references,"Chiang, H. L., Chen, Y. J., Shang, C. Y., Tseng, W. Y., & Gau, S. S. (2016). Different neural substrates for executive functions in youths with ADHD: A diffusion spectrum imaging tractography study. Psychological Medicine, 46 (6), 1225 – 1238. doi: 10.1017/S0033291715002767"
ebsco_EBSCOhost8html_38,references,"Clark, L. A., Cuthbert, B., Lewis-Fernandez, R., Narrow, W. E., & Reed, G. M. (2017). Three approaches to understanding and classifying mental disorder: ICD-11, DSM-5, and the National Institute of Mental Health's Research Domain Criteria (RDoC). Psychological Science in the Public Interest, 18 (2), 72 – 145. doi: 10.1177/1529100617727266"
ebsco_EBSCOhost8html_38,references,"Cole, M. W., Bassett, D. S., Power, J. D., Braver, T. S., & Petersen, S. E. (2014). Intrinsic and task-evoked network architectures of the human brain. Neuron, 83 (1), 238 – 251. doi: 10.1016/j.neuron.2014.05.014"
ebsco_EBSCOhost8html_38,references,"Consortium, H. D. (2012). The ADHD-200 consortium: A model to advance the translational potential of neuroimaging in clinical neuroscience. Frontiers in Systems Neuroscience, 6, 62. doi: 10.3389/fnsys.2012.00062"
ebsco_EBSCOhost8html_38,references,"Dajani, D. R., Llabre, M. M., Nebel, M. B., Mostofsky, S. H., & Uddin, L. Q. (2016). Heterogeneity of executive functions among comorbid neurodevelopmental disorders. Scientific Reports, 6, 36566. doi: 10.1038/srep36566"
ebsco_EBSCOhost8html_38,references,"De Bellis, M. D., Keshavan, M. S., Beers, S. R., Hall, J., Frustaci, K., Masalehdan, A., ... Boring, A. M. (2001). Sex differences in brain maturation during childhood and adolescence. Cerebral Cortex, 11 (6), 552 – 557. doi: 10.1093/cercor/11.6.552"
ebsco_EBSCOhost8html_38,references,"De Los Reyes, A., & Aldao, A. (2015). Introduction to the special issue: Toward implementing physiological measures in clinical child and adolescent assessments. Journal of Clinical Child & Adolescent Psychology, 44 (2), 221 – 237. doi: 10.1080/15374416.2014.891227"
ebsco_EBSCOhost8html_38,references,"De Luca, M., Beckmann, C. F., De Stefano, N., Matthews, P. M., & Smith, S. M. (2006). fMRI resting state networks define distinct modes of long-distance interactions in the human brain. Neuroimage, 29 (4), 1359 – 1367. doi: 10.1016/j.neuroimage.2005.08.035"
ebsco_EBSCOhost8html_38,references,"Dennis, E. L., Jahanshad, N., McMahon, K. L., De Zubicaray, G. I., Martin, N. G., Hickie, I. B., ... Thompson, P. M. (2013). Development of brain structural connectivity between ages 12 and 30: A 4-Tesla diffusion imaging study in 439 adolescents and adults. Neuroimage, 64, 671 – 684. doi: 10.1016/j.neuroimage.2012.09.004"
ebsco_EBSCOhost8html_38,references,"Di Martino, A., Fair, D. A., Kelly, C., Satterthwaite, T. D., Castellanos, F. X., Thomason, M. E., ... Milham, M. P. (2014). Unraveling the miswired connectome: A developmental perspective. Neuron, 83 (6), 1335 – 1353. doi: 10.1016/j.neuron.2014.08.050"
ebsco_EBSCOhost8html_38,references,"Di Martino, A., O'Connor, D., Chen, B., Alaerts, K., Anderson, J. S., Assaf, M., ... Milham, M. P. (2017). Enhancing studies of the connectome in autism using the autism brain imaging data exchange II. Scientific Data, 4, 170010. doi: 10.1038/sdata.2017.10"
ebsco_EBSCOhost8html_38,references,"Du, Y., Fryer, S. L., Fu, Z., Lin, D., Sui, J., Chen, J., ... Calhoun, V. D. (2017). Dynamic functional connectivity impairments in early schizophrenia and clinical high-risk for psychosis. Neuroimage. doi: 10.1016/j.neuroimage.2017.10.022"
ebsco_EBSCOhost8html_38,references,"Eaton-Rosen, Z., Melbourne, A., Orasanu, E., Cardoso, M. J., Modat, M., Bainbridge, A., ... Ourselin, S. (2015). Longitudinal measurement of the developing grey matter in preterm subjects using multi-modal MRI. Neuroimage, 111, 580 – 589. doi: 10.1016/j.neuroimage.2015.02.010"
ebsco_EBSCOhost8html_38,references,"Ecker, C. (2017). The neuroanatomy of autism spectrum disorder: An overview of structural neuroimaging findings and their translatability to the clinical setting. Autism, 21 (1), 18 – 28. doi: 10.1177/1362361315627136"
ebsco_EBSCOhost8html_38,references,"Ehrlich, S., Lord, A. R., Geisler, D., Borchardt, V., Boehm, I., Seidel, M., ... Walter, M. (2015). Reduced functional connectivity in the thalamo-insular subnetwork in patients with acute anorexia nervosa. Human Brain Mapping, 36 (5), 1772 – 1781. doi: 10.1002/hbm.22736"
ebsco_EBSCOhost8html_38,references,"Ellman, L. M., Deicken, R. F., Vinogradov, S., Kremen, W. S., Poole, J. H., Kern, D. M., ... Brown, A. S. (2010). Structural brain alterations in schizophrenia following fetal exposure to the inflammatory cytokine interleukin-8. Schizophrenia Research, 121 (1–3), 46 – 54. doi: 10.1016/j.schres.2010.05.014"
ebsco_EBSCOhost8html_38,references,"Fair, D. A., Dosenbach, N. U., Church, J. A., Cohen, A. L., Brahmbhatt, S., Miezin, F. M., ... Schlaggar, B. L. (2007). Development of distinct control networks through segregation and integration. Proceedings of the National Academy of Sciences, 104 (33), 13507 – 13512. doi: 10.1073/pnas.0705843104"
ebsco_EBSCOhost8html_38,references,"Fareri, D. S., & Tottenham, N. (2016). Effects of early life stress on amygdala and striatal development. Developmental Cognitive Neuroscience, 19, 233 – 247. doi: 10.1016/j.dcn.2016.04.005"
ebsco_EBSCOhost8html_38,references,"Fjell, A. M., Walhovd, K. B., Brown, T. T., Kuperman, J. M., Chung, Y., & Hagler, D. J., Jr.; Genetics, Study. (2012). Multimodal imaging of the self-regulating developing brain. Proceedings of the National Academy of Sciences of the United States of America, 109 (48), 19620 �� 19625."
ebsco_EBSCOhost8html_38,references,"Fornito, A., & Bullmore, E. T. (2015). Reconciling abnormalities of brain network structure and function in schizophrenia. Current Opinion in Neurobiology, 30, 44 – 50. doi: 10.1016/j.conb.2014.08.006"
ebsco_EBSCOhost8html_38,references,"Friston, K. (1994). Functional and effective connectivity in neuroimaging: A synthesis. Human Brain Mapping, 2, 56 – 78. doi: 10.1002/hbm.v2:1/2"
ebsco_EBSCOhost8html_38,references,"Fuster, J. M., & Alexander, G. E. (1971). Neuron activity related to short-term memory. Science, 173 (3997), 652 – 654. doi: 10.1126/science.173.3997.652"
ebsco_EBSCOhost8html_38,references,"Gau, S. S., Tseng, W. L., Tseng, W. Y., Wu, Y. H., & Lo, Y. C. (2015). Association between microstructural integrity of frontostriatal tracts and school functioning: ADHD symptoms and executive function as mediators. Psychological Medicine, 45 (3), 529 – 543. doi: 10.1017/S0033291714001664"
ebsco_EBSCOhost8html_38,references,"Gaudio, S., Quattrocchi, C. C., Piervincenzi, C., Zobel, B. B., Montecchi, F. R., Dakanalis, A., ... Carducci, F. (2017). White matter abnormalities in treatment-naive adolescents at the earliest stages of Anorexia Nervosa: A diffusion tensor imaging study. Psychiatry Research: Neuroimaging, 266, 138 – 145. doi: 10.1016/j.pscychresns.2017.06.011"
ebsco_EBSCOhost8html_38,references,"Genc, S., Malpas, C. B., Holland, S. K., Beare, R., & Silk, T. J. (2017). Neurite density index is sensitive to age related differences in the developing brain. Neuroimage, 148, 373 – 380. doi: 10.1016/j.neuroimage.2017.01.023"
ebsco_EBSCOhost8html_38,references,"Giorgio, A., Watkins, K. E., Chadwick, M., James, S., Winmill, L., Douaud, G., ... James, A. C. (2010). Longitudinal changes in grey and white matter during adolescence. Neuroimage, 49 (1), 94 – 103. doi: 10.1016/j.neuroimage.2009.08.003"
ebsco_EBSCOhost8html_38,references,"Glomb, K., Ponce-Alvarez, A., Gilson, M., Ritter, P., & Deco, G. (2017). Resting state networks in empirical and simulated dynamic functional connectivity. Neuroimage, 159, 388 – 402. doi: 10.1016/j.neuroimage.2017.07.065"
ebsco_EBSCOhost8html_38,references,"Glover, G. H., Mueller, B. A., Turner, J. A., Van Erp, T. G., Liu, T. T., Greve, D. N., ... Potkin, S. G. (2012). Function biomedical informatics research network recommendations for prospective multicenter functional MRI studies. Journal of Magnetic Resonance Imaging : JMRI, 36 (1), 39 – 54. doi: 10.1002/jmri.23572"
ebsco_EBSCOhost8html_38,references,"Goodkind, M., Eickhoff, S. B., Oathes, D. J., Jiang, Y., Chang, A., Jones-Hagata, L. B., ... Etkin, A. (2015). Identification of a common neurobiological substrate for mental illness. JAMA Psychiatry, 72 (4), 305 – 315. doi: 10.1001/jamapsychiatry.2014.2206"
ebsco_EBSCOhost8html_38,references,"Gorges, M., Roselli, F., Muller, H. P., Ludolph, A. C., Rasche, V., & Kassubek, J. (2017). Functional connectivity mapping in the animal model: Principles and applications of resting-state fMRI. Frontiers in Neurology, 8, 200. doi: 10.3389/fneur.2017.00200"
ebsco_EBSCOhost8html_38,references,"Grayson, D. S., & Fair, D. A. (2017). Development of large-scale functional networks from birth to adulthood: A guide to the neuroimaging literature. Neuroimage, 160, 15 – 31. doi: 10.1016/j.neuroimage.2017.01.079"
ebsco_EBSCOhost8html_38,references,"Greicius, M. D., Krasnow, B., Reiss, A. L., & Menon, V. (2003). Functional connectivity in the resting brain: A network analysis of the default mode hypothesis. Proceedings of the National Academy of Sciences, 100 (1), 253 – 258. doi: 10.1073/pnas.0135058100"
ebsco_EBSCOhost8html_38,references,"Grinberg, F., Maximov, I. I., Farrher, E., Neuner, I., Amort, L., Thonnessen, H., ... Shah, N. J. (2017). Diffusion kurtosis metrics as biomarkers of microstructural development: A comparative study of a group of children and a group of adults. Neuroimage, 144 (Pt A), 12 – 22. doi: 10.1016/j.neuroimage.2016.08.033"
ebsco_EBSCOhost8html_38,references,"Gupta, A., Mayer, E. A., Sanmiguel, C. P., Van Horn, J. D., Woodworth, D., Ellingson, B. M., ... Labus, J. S. (2015). Patterns of brain structural connectivity differentiate normal weight from overweight subjects. NeuroImage: Clinical, 7, 506 – 517. doi: 10.1016/j.nicl.2015.01.005"
ebsco_EBSCOhost8html_38,references,"Hamilton, J. P., Farmer, M., Fogelman, P., & Gotlib, I. H. (2015). Depressive rumination, the default-mode network, and the dark matter of clinical neuroscience. Biological Psychiatry, 78 (4), 224 – 230. doi: 10.1016/j.biopsych.2015.02.020"
ebsco_EBSCOhost8html_38,references,"Heinsfeld, A. S., Franco, A. R., Craddock, R. C., Buchweitz, A., & Meneguzzi, F. (2018). Identification of autism spectrum disorder using deep learning and the ABIDE dataset. NeuroImage: Clinical, 17, 16 – 23. doi: 10.1016/j.nicl.2017.08.017"
ebsco_EBSCOhost8html_38,references,"Herting, M. M., Kim, R., Uban, K. A., Kan, E., Binley, A., & Sowell, E. R. (2017). Longitudinal changes in pubertal maturation and white matter microstructure. Psychoneuroendocrinology, 81, 70 – 79. doi: 10.1016/j.psyneuen.2017.03.017"
ebsco_EBSCOhost8html_38,references,"Hostinar, C. E., Nusslock, R., & Miller, G. E. (2018). Future directions in the study of early-life stress and physical and emotional health: Implications of the neuroimmune network hypothesis. Journal of Clinical Child & Adolescent Psychology, 47 (1), 142 – 156. doi: 10.1080/15374416.2016.1266647"
