id,tag,value
journal-article-10.2307_24841805,year,2016
journal-article-10.2307_24841806,year,2016
journal-article-10.2307_24841849,year,2015
journal-article-10.2307_24841850,year,2015
journal-article-10.2307_24847569,year,2012
journal-article-10.2307_24847570,year,2012
journal-article-10.2307_24847571,year,2012
journal-article-10.2307_24849445,year,2012
journal-article-10.2307_24849466,year,2012
journal-article-10.2307_24850571,year,2013
journal-article-10.2307_24850572,year,2013
journal-article-10.2307_24851491,year,2014
journal-article-10.2307_24851492,year,2014
journal-article-10.2307_24851501,year,2014
journal-article-10.2307_24851502,year,2014
journal-article-10.2307_24851503,year,2014
journal-article-10.2307_24851504,year,2014
journal-article-10.2307_24851521,year,2014
journal-article-10.2307_24851522,year,2014
journal-article-10.2307_24851526,year,2014
journal-article-10.2307_24851527,year,2014
journal-article-10.2307_24851616,year,2014
journal-article-10.2307_24851617,year,2014
journal-article-10.2307_24851734,year,2014
journal-article-10.2307_24851736,year,2014
journal-article-10.2307_24852510,year,2015
journal-article-10.2307_24852525,year,2015
journal-article-10.2307_24852621,year,2015
journal-article-10.2307_24852622,year,2015
journal-article-10.2307_24852694,year,2015
journal-article-10.2307_24852743,year,2016
journal-article-10.2307_24852761,year,2016
journal-article-10.2307_24852763,year,2016
journal-article-10.2307_24852766,year,2016
journal-article-10.2307_24852768,year,2016
journal-article-10.2307_24852827,year,2016
journal-article-10.2307_24852842,year,2016
journal-article-10.2307_24853040,year,2016
journal-article-10.2307_24853055,year,2016
journal-article-10.2307_24853057,year,2016
journal-article-10.2307_24853532,year,2015
journal-article-10.2307_24853533,year,2015
journal-article-10.2307_24854004,year,2015
journal-article-10.2307_24854014,year,2015
journal-article-10.2307_24854358,year,2016
journal-article-10.2307_24854382,year,2016
journal-article-10.2307_24854384,year,2016
journal-article-10.2307_24876577,year,2016
journal-article-10.2307_24876796,year,2016
journal-article-10.2307_24876808,year,2016
journal-article-10.2307_24876956,year,2016
journal-article-10.2307_24876968,year,2016
journal-article-10.2307_24877622,year,2016
journal-article-10.2307_24877697,year,2016
journal-article-10.2307_24877790,year,2015
journal-article-10.2307_24877798,year,2016
journal-article-10.2307_24878707,year,2015
journal-article-10.2307_24878711,year,2015
journal-article-10.2307_24878800,year,2016
journal-article-10.2307_24887560,year,2016
journal-article-10.2307_24890283,year,2016
journal-article-10.2307_24899037,year,2016
journal-article-10.2307_26159805,year,2017
journal-article-10.2307_26160698,year,2016
journal-article-10.2307_26165459,year,2015
journal-article-10.2307_26165494,year,2016
journal-article-10.2307_26179358,year,2016
journal-article-10.2307_26201960,year,2011
journal-article-10.2307_26201974,year,2012
journal-article-10.2307_26202022,year,2012
journal-article-10.2307_26202065,year,2013
journal-article-10.2307_26202096,year,2015
journal-article-10.2307_26202097,year,2015
journal-article-10.2307_26202099,year,2015
journal-article-10.2307_26202109,year,2015
journal-article-10.2307_26202111,year,2015
journal-article-10.2307_26202114,year,2015
journal-article-10.2307_26202160,year,2016
journal-article-10.2307_26202161,year,2016
journal-article-10.2307_26202162,year,2016
journal-article-10.2307_26202166,year,2016
journal-article-10.2307_26204946,year,2015
journal-article-10.2307_26204947,year,2015
journal-article-10.2307_26204953,year,2015
journal-article-10.2307_26270605,year,2014
journal-article-10.2307_26270616,year,2014
journal-article-10.2307_26270619,year,2014
journal-article-10.2307_26271491,year,2016
journal-article-10.2307_26271574,year,2017
journal-article-10.2307_26271590,year,2017
journal-article-10.2307_26271632,year,2017
journal-article-10.2307_26271634,year,2017
journal-article-10.2307_26292280,year,2014
journal-article-10.2307_26292283,year,2014
journal-article-10.2307_26292284,year,2014
journal-article-10.2307_26292341,year,2014
journal-article-10.2307_26302441,year,2012
journal-article-10.2307_26378220,year,2015
journal-article-10.2307_26378573,year,2016
journal-article-10.2307_26379522,year,2017
journal-article-10.2307_26380492,year,2017
journal-article-10.2307_26380518,year,2017
journal-article-10.2307_26380533,year,2017
journal-article-10.2307_26380534,year,2017
journal-article-10.2307_26380535,year,2017
journal-article-10.2307_26381989,year,2016
journal-article-10.2307_26381990,year,2016
journal-article-10.2307_26381993,year,2016
journal-article-10.2307_26381994,year,2016
journal-article-10.2307_26382026,year,2016
journal-article-10.2307_26382881,year,2017
journal-article-10.2307_26384745,year,2017
journal-article-10.2307_26384897,year,2017
journal-article-10.2307_26386324,year,2016
journal-article-10.2307_26395916,year,2017
journal-article-10.2307_26395922,year,2017
journal-article-10.2307_26395923,year,2017
journal-article-10.2307_26395933,year,2017
journal-article-10.2307_26395935,year,2017
journal-article-10.2307_26395936,year,2017
journal-article-10.2307_26395978,year,2016
journal-article-10.2307_26396270,year,2016
journal-article-10.2307_26405736,year,2017
journal-article-10.2307_26405737,year,2017
journal-article-10.2307_26413316,year,2018
journal-article-10.2307_26419963,year,2016
journal-article-10.2307_26425193,year,2017
journal-article-10.2307_26425212,year,2017
journal-article-10.2307_26425246,year,2017
journal-article-10.2307_26425720,year,2017
journal-article-10.2307_26426365,year,2017
journal-article-10.2307_26426367,year,2017
journal-article-10.2307_26426371,year,2017
journal-article-10.2307_26426409,year,2017
journal-article-10.2307_26426410,year,2017
journal-article-10.2307_26426411,year,2017
journal-article-10.2307_26426413,year,2017
journal-article-10.2307_26427268,year,2016
journal-article-10.2307_26427269,year,2016
journal-article-10.2307_26429058,year,2017
journal-article-10.2307_26430813,year,2018
journal-article-10.2307_26457765,year,2013
journal-article-10.2307_26465232,year,2014
journal-article-10.2307_26465290,year,2015
journal-article-10.2307_26465292,year,2015
journal-article-10.2307_26465298,year,2015
journal-article-10.2307_26466773,year,2016
journal-article-10.2307_26466778,year,2016
journal-article-10.2307_26466893,year,2017
journal-article-10.2307_26469824,year,2013
journal-article-10.2307_26470378,year,2014
journal-article-10.2307_26470410,year,2015
journal-article-10.2307_26470513,year,2017
journal-article-10.2307_26470516,year,2017
journal-article-10.2307_26470517,year,2017
journal-article-10.2307_26470518,year,2017
journal-article-10.2307_26470525,year,2017
journal-article-10.2307_26481829,year,2018
journal-article-10.2307_26482979,year,2018
journal-article-10.2307_26482995,year,2018
journal-article-10.2307_26482997,year,2018
journal-article-10.2307_26485050,year,2013
journal-article-10.2307_26487782,year,2018
journal-article-10.2307_26494339,year,2016
journal-article-10.2307_26494357,year,2017
journal-article-10.2307_26494358,year,2017
journal-article-10.2307_26494364,year,2017
journal-article-10.2307_26494368,year,2017
journal-article-10.2307_26494370,year,2017
journal-article-10.2307_26497111,year,2017
journal-article-10.2307_26497114,year,2017
journal-article-10.2307_26497128,year,2017
journal-article-10.2307_26508115,year,2018
journal-article-10.2307_26508116,year,2018
journal-article-10.2307_26510624,year,2017
journal-article-10.2307_26515468,year,2018
journal-article-10.2307_26531927,year,2018
journal-article-10.2307_26532695,year,2018
journal-article-10.2307_26532993,year,2018
journal-article-10.2307_26533617,year,2018
journal-article-10.2307_26533634,year,2018
journal-article-10.2307_26544652,year,2018
journal-article-10.2307_26552328,year,2018
journal-article-10.2307_26555040,year,2016
journal-article-10.2307_26555816,year,2016
journal-article-10.2307_26556368,year,2016
journal-article-10.2307_26556369,year,2016
journal-article-10.2307_26556371,year,2016
journal-article-10.2307_26556375,year,2016
journal-article-10.2307_26556383,year,2016
journal-article-10.2307_26556384,year,2016
journal-article-10.2307_26566422,year,2019
journal-article-10.2307_26583596,year,2016
journal-article-10.2307_26588336,year,2018
journal-article-10.2307_26588344,year,2018
journal-article-10.2307_26588346,year,2018
journal-article-10.2307_26588349,year,2018
journal-article-10.2307_26588350,year,2018
journal-article-10.2307_26590531,year,2019
journal-article-10.2307_26593335,year,2014
journal-article-10.2307_26593742,year,2018
journal-article-10.2307_26593799,year,2017
journal-article-10.2307_26593816,year,2018
journal-article-10.2307_26598772,year,2018
journal-article-10.2307_26598778,year,2018
journal-article-10.2307_26600626,year,2018
journal-article-10.2307_26604897,year,2019
journal-article-10.2307_26604898,year,2019
journal-article-10.2307_26604899,year,2019
journal-article-10.2307_26604908,year,2019
journal-article-10.2307_26605181,year,2019
journal-article-10.2307_26609098,year,2019
journal-article-10.2307_26609114,year,2019
journal-article-10.2307_26609115,year,2019
journal-article-10.2307_26618038,year,2014
journal-article-10.2307_26626869,year,2019
journal-article-10.2307_26639655,year,2019
journal-article-10.2307_26639656,year,2019
journal-article-10.2307_26639658,year,2019
journal-article-10.2307_26639659,year,2019
journal-article-10.2307_26639661,year,2019
journal-article-10.2307_26639674,year,2019
journal-article-10.2307_26650773,year,2019
journal-article-10.2307_26650776,year,2019
